"Survey Number","Name of State / UT","Latitude","Longitude","Class","Owner"
"461","Sikkim","27.533","88.5122","Non-Agricultural","Eesha Chopra"
"703","Tamil Nadu","11.1271","78.6569","Non-Agricultural","Ekansh Das"
"555","Telangana","18.1124","79.0193","Non-Agricultural","Eva Gupta"
"602","Tripura","23.9408","91.9882","Agricultural Area","Hayaan Jain"
"346","Uttar Pradesh","26.8467","80.9462","Residential Area","Ishir Khanna"
"255","Uttarakhand","30.0668","79.0193","Agricultural Area","Ishrat Mehta"
"596","West Bengal","22.9868","87.855","Residential Area","Jai Singh"
"315","Andaman and Nicobar Islands","11.7401","92.6586","Residential Area","Kaira Verma"
"411","Andhra Pradesh","15.9129","79.74","Residential Area","Keshav Agarwal"
"769","Arunachal Pradesh","28.218","94.7278","Agricultural Area","Kiyan Bhatia"
"925","Assam","26.2006","92.9376","Non-Agricultural","Lakshya Chopra"
"733","Bihar","25.0961","85.3131","Residential Area","Manan Das"
"648","Chandigarh","30.7333","76.7794","Agricultural Area","Mannat Gupta"
"336","Chhattisgarh","21.2787","81.8661","Residential Area","Mehar Jain"
"596","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Non-Agricultural","Myra Khanna"
"221","Delhi","28.7041","77.1025","Non-Agricultural","Naisha Mehta"
"874","Goa","15.2993","74.124","Agricultural Area","Navya Patel"
"498","Gujarat","22.2587","71.1924","Non-Agricultural","Neha Sharma"
"516","Haryana","29.0588","76.0856","Non-Agricultural","Nihaar Singh"
"297","Himachal Pradesh","31.1048","77.1734","Agricultural Area","Nivaan Verma"
"680","Jammu and Kashmir","33.7782","76.5762","Agricultural Area","Nysa Agarwal"
"511","Jharkhand","23.6102","85.2799","Non-Agricultural","Pranav Bhatia"
"792","Karnataka","15.3173","75.7139","Agricultural Area","Prisha Chopra"
"676","Kerala","10.8505","76.2711","Residential Area","Raghav Das"
"737","Ladakh","34.2996","78.2932","Residential Area","Ria Gupta"
"202","Madhya Pradesh","22.9734","78.6569","Agricultural Area","Rishaan Jain"
"634","Maharashtra","19.7515","75.7139","Agricultural Area","Riya Khanna"
"709","Manipur","24.6637","93.9063","Residential Area","Rudra Mehta"
"131","Meghalaya","25.467","91.3662","Residential Area","Saanvi Patel"
"311","Mizoram","23.1645","92.9376","Residential Area","Saisha Sharma"
"456","Nagaland","26.1584","94.5624","Non-Agricultural","Samaira Singh"
"589","Odisha","20.9517","85.0985","Residential Area","Samarth Verma"
"502","Puducherry","11.9416","79.8083","Residential Area","Sana Agarwal"
"801","Punjab","31.1471","75.3412","Non-Agricultural","Sanvi Bhatia"
"547","Rajasthan","27.0238","74.2179","Non-Agricultural","Sarah Chopra"
"458","Sikkim","27.533","88.5122","Non-Agricultural","Sia Das"
"824","Tamil Nadu","11.1271","78.6569","Non-Agricultural","Siya Gupta"
"248","Telangana","18.1124","79.0193","Agricultural Area","Soham Jain"
"813","Tripura","23.9408","91.9882","Agricultural Area","Suhana Khanna"
"193","Uttar Pradesh","26.8467","80.9462","Non-Agricultural","Tanish Mehta"
"969","Uttarakhand","30.0668","79.0193","Agricultural Area","Tara Patel"
"864","Andaman and Nicobar Islands","11.7401","92.6586","Agricultural Area","Veer Sharma"
"477","Andhra Pradesh","15.9129","79.74","Residential Area","Viaan Singh"
"611","Arunachal Pradesh","28.218","94.7278","Agricultural Area","Vivaan Verma"
"259","Assam","26.2006","92.9376","Agricultural Area","Yuvan Agarwal"
"291","Bihar","25.0961","85.3131","Residential Area","Zara Bhatia"
"293","Chandigarh","30.7333","76.7794","Agricultural Area","Aadvik Chopra"
"376","Chhattisgarh","21.2787","81.8661","Residential Area","Aahil Das"
"331","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Non-Agricultural","Aaradhya Gupta"
"863","Delhi","28.7041","77.1025","Residential Area","Aarna Jain"
"476","Goa","15.2993","74.124","Residential Area","Aashi Khanna"
"248","Gujarat","22.2587","71.1924","Non-Agricultural","Advait Mehta"
"366","Haryana","29.0588","76.0856","Non-Agricultural","Aishani Patel"
"573","Himachal Pradesh","31.1048","77.1734","Non-Agricultural","Aiza Singh"
"829","Jammu and Kashmir","33.7782","76.5762","Non-Agricultural","Amaira Verma"
"862","Jharkhand","23.6102","85.2799","Agricultural Area","Ananya Agarwal"
"252","Karnataka","15.3173","75.7139","Non-Agricultural","Anay Chopra"
"876","Kerala","10.8505","76.2711","Agricultural Area","Anvika Das"
"716","Ladakh","34.2996","78.2932","Non-Agricultural","Aria Gupta"
"787","Madhya Pradesh","22.9734","78.6569","Non-Agricultural","Arnav Jain"
"430","Maharashtra","19.7515","75.7139","Agricultural Area","Aryaman Khanna"
"815","Manipur","24.6637","93.9063","Agricultural Area","Avni Mehta"
"577","Meghalaya","25.467","91.3662","Residential Area","Ayana Patel"
"690","Mizoram","23.1645","92.9376","Agricultural Area","Bhavya Sharma"
"143","Nagaland","26.1584","94.5624","Non-Agricultural","Darshil Singh"
"124","Odisha","20.9517","85.0985","Non-Agricultural","Devansh Verma"
"877","Puducherry","11.9416","79.8083","Residential Area","Dhruv Agarwal"
"228","Punjab","31.1471","75.3412","Non-Agricultural","Divisha Bhatia"
"283","Rajasthan","27.0238","74.2179","Non-Agricultural","Eesha Chopra"
"393","Sikkim","27.533","88.5122","Residential Area","Ekansh Das"
"210","Tamil Nadu","11.1271","78.6569","Residential Area","Eva Gupta"
"128","Telangana","18.1124","79.0193","Residential Area","Hayaan Jain"
"575","Tripura","23.9408","91.9882","Residential Area","Ishir Khanna"
"809","Uttar Pradesh","26.8467","80.9462","Non-Agricultural","Ishrat Mehta"
"127","Uttarakhand","30.0668","79.0193","Residential Area","Jai Singh"
"156","Andaman and Nicobar Islands","11.7401","92.6586","Non-Agricultural","Kaira Verma"
"662","Andhra Pradesh","15.9129","79.74","Non-Agricultural","Keshav Agarwal"
"590","Arunachal Pradesh","28.218","94.7278","Agricultural Area","Kiyan Bhatia"
"758","Assam","26.2006","92.9376","Non-Agricultural","Lakshya Chopra"
"309","Bihar","25.0961","85.3131","Agricultural Area","Manan Das"
"654","Chandigarh","30.7333","76.7794","Agricultural Area","Mannat Gupta"
"988","Chhattisgarh","21.2787","81.8661","Residential Area","Mehar Jain"
"909","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Residential Area","Aadhira Agarwal"
"983","Delhi","28.7041","77.1025","Residential Area","Aahan Bajaj"
"547","Goa","15.2993","74.124","Residential Area","Aarav Chauhan"
"616","Gujarat","22.2587","71.1924","Agricultural Area","Aarohi Das"
"857","Haryana","29.0588","76.0856","Agricultural Area","Advay Gupta"
"390","Himachal Pradesh","31.1048","77.1734","Agricultural Area","Ahana Jain"
"552","Jammu and Kashmir","33.7782","76.5762","Agricultural Area","Aisha Kapoor"
"474","Jharkhand","23.6102","85.2799","Non-Agricultural","Akhil Lal"
"646","Karnataka","15.3173","75.7139","Non-Agricultural","Amaira Mehra"
"132","Kerala","10.8505","76.2711","Agricultural Area","Ananya Nair"
"756","Ladakh","34.2996","78.2932","Residential Area","Anay Patel"
"371","Madhya Pradesh","22.9734","78.6569","Agricultural Area","Anika Rao"
"961","Maharashtra","19.7515","75.7139","Non-Agricultural","Ansh Shah"
"492","Manipur","24.6637","93.9063","Agricultural Area","Anvi Sharma"
"373","Meghalaya","25.467","91.3662","Non-Agricultural","Aria Verma"
"850","Mizoram","23.1645","92.9376","Residential Area","Arihan Agarwal"
"178","Nagaland","26.1584","94.5624","Residential Area","Ariya Bansal"
"750","Odisha","20.9517","85.0985","Agricultural Area","Arnav Chopra"
"696","Puducherry","11.9416","79.8083","Residential Area","Arya Das"
"428","Punjab","31.1471","75.3412","Residential Area","Avyukt Gupta"
"998","Rajasthan","27.0238","74.2179","Non-Agricultural","Bhavya Jain"
"869","Sikkim","27.533","88.5122","Residential Area","Chahat Kapoor"
"417","Tamil Nadu","11.1271","78.6569","Residential Area","Daksh Khan"
"945","Telangana","18.1124","79.0193","Agricultural Area","Darsh Mehta"
"670","Tripura","23.9408","91.9882","Non-Agricultural","Dev Patel"
"825","Uttar Pradesh","26.8467","80.9462","Residential Area","Dhriti Rai"
"280","Uttarakhand","30.0668","79.0193","Residential Area","Divit Reddy"
"526","Andaman and Nicobar Islands","11.7401","92.6586","Non-Agricultural","Eesha Sharma"
"500","Andhra Pradesh","15.9129","79.74","Non-Agricultural","Ekansh Singh"
"740","Arunachal Pradesh","28.218","94.7278","Agricultural Area","Falaq Verma"
"800","Assam","26.2006","92.9376","Non-Agricultural","Garima Yadav"
"161","Bihar","25.0961","85.3131","Non-Agricultural","Gauri Agarwal"
"173","Chandigarh","30.7333","76.7794","Residential Area","Himanshi Bhatia"
"396","Chhattisgarh","21.2787","81.8661","Agricultural Area","Inaaya Chopra"
"682","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Agricultural Area","Ishan Das"
"329","Delhi","28.7041","77.1025","Non-Agricultural","Ishita Gupta"
"277","Goa","15.2993","74.124","Agricultural Area","Ivaan Jain"
"334","Gujarat","22.2587","71.1924","Agricultural Area","Jai Kapoor"
"128","Haryana","29.0588","76.0856","Residential Area","Kaavya Kumar"
"716","Himachal Pradesh","31.1048","77.1734","Residential Area","Kavya Malhotra"
"627","Jammu and Kashmir","33.7782","76.5762","Residential Area","Kiara Mehta"
"477","Jharkhand","23.6102","85.2799","Residential Area","Krisha Nair"
"925","Karnataka","15.3173","75.7139","Residential Area","Laksh Patel"
"658","Kerala","10.8505","76.2711","Agricultural Area","Lisha Prasad"
"456","Ladakh","34.2996","78.2932","Non-Agricultural","Maanvi Raj"
"951","Madhya Pradesh","22.9734","78.6569","Agricultural Area","Maitreyi Shah"
"746","Maharashtra","19.7515","75.7139","Agricultural Area","Manan Sharma"
"755","Manipur","24.6637","93.9063","Residential Area","Myra Singh"
"194","Meghalaya","25.467","91.3662","Residential Area","Naisha Verma"
"171","Mizoram","23.1645","92.9376","Non-Agricultural","Navya Yadav"
"826","Nagaland","26.1584","94.5624","Residential Area","Neev Zakaria"
"506","Odisha","20.9517","85.0985","Residential Area","Niharika Ahluwalia"
"308","Puducherry","11.9416","79.8083","Residential Area","Ojas Balakrishnan"
"322","Punjab","31.1471","75.3412","Non-Agricultural","Pihu Chandra"
"603","Rajasthan","27.0238","74.2179","Residential Area","Pranav Das"
"174","Sikkim","27.533","88.5122","Agricultural Area","Prisha Gupta"
"321","Tamil Nadu","11.1271","78.6569","Residential Area","Rahul Jain"
"165","Telangana","18.1124","79.0193","Agricultural Area","Ranveer Kapoor"
"183","Tripura","23.9408","91.9882","Residential Area","Reyansh Kumar"
"406","Uttar Pradesh","26.8467","80.9462","Residential Area","Ria Mehta"
"611","Uttarakhand","30.0668","79.0193","Residential Area","Rishabh Nair"
"236","Andaman and Nicobar Islands","11.7401","92.6586","Agricultural Area","Rudra Patel"
"132","Andhra Pradesh","15.9129","79.74","Residential Area","Saachi Raj"
"301","Arunachal Pradesh","28.218","94.7278","Residential Area","Saisha Shah"
"161","Assam","26.2006","92.9376","Residential Area","Samaira Singh"
"872","Bihar","25.0961","85.3131","Residential Area","Samridhi Trivedi"
"658","Chandigarh","30.7333","76.7794","Residential Area","Sanaya Vasudevan"
"633","Chhattisgarh","21.2787","81.8661","Residential Area","Sarthak Yadav"
"351","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Residential Area","Savi Yadav"
"397","Delhi","28.7041","77.1025","Agricultural Area","Shiv Chauhan"
"583","Goa","15.2993","74.124","Agricultural Area","Shloka Chopra"
"509","Gujarat","22.2587","71.1924","Agricultural Area","Suhani Deol"
"447","Haryana","29.0588","76.0856","Agricultural Area","Swara Diwan"
"220","Himachal Pradesh","31.1048","77.1734","Agricultural Area","Tanvi Gupta"
"659","Jammu and Kashmir","33.7782","76.5762","Agricultural Area","Trisha Jain"
"293","Jharkhand","23.6102","85.2799","Non-Agricultural","Uday Kapoor"
"957","Karnataka","15.3173","75.7139","Agricultural Area","Urvi Kaur"
"633","Kerala","10.8505","76.2711","Non-Agricultural","Vanya Khan"
"364","Ladakh","34.2996","78.2932","Agricultural Area","Veer Lal"
"667","Madhya Pradesh","22.9734","78.6569","Non-Agricultural","Vidhi Mehta"
"579","Maharashtra","19.7515","75.7139","Agricultural Area","Vihaan Nair"
"984","Manipur","24.6637","93.9063","Residential Area","Vivaan Patel"
"685","Meghalaya","25.467","91.3662","Agricultural Area","Vritika Prasad"
"211","Mizoram","23.1645","92.9376","Residential Area","Yash Raj"
"391","Nagaland","26.1584","94.5624","Agricultural Area","Yuvraj Shah"
"938","Odisha","20.9517","85.0985","Residential Area","Zara Singh"
"920","Puducherry","11.9416","79.8083","Non-Agricultural","Aaditya Agarwal"
"961","Punjab","31.1471","75.3412","Non-Agricultural","Aadya Bansal"
"880","Rajasthan","27.0238","74.2179","Agricultural Area","Aarav Chopra"
"521","Sikkim","27.533","88.5122","Agricultural Area","Aarnav Das"
"838","Tamil Nadu","11.1271","78.6569","Agricultural Area","Advika Gupta"
"921","Telangana","18.1124","79.0193","Non-Agricultural","Ahaan Jain"
"445","Tripura","23.9408","91.9882","Agricultural Area","Aishwarya Kapoor"
"389","Uttar Pradesh","26.8467","80.9462","Non-Agricultural","Akhilesh Lal"
"108","Uttarakhand","30.0668","79.0193","Non-Agricultural","Amaira Mehra"
"706","Andaman and Nicobar Islands","11.7401","92.6586","Non-Agricultural","Anahita Nair"
"987","Andhra Pradesh","15.9129","79.74","Residential Area","Anay Patel"
"257","Arunachal Pradesh","28.218","94.7278","Agricultural Area","Anjali Rao"
"784","Assam","26.2006","92.9376","Agricultural Area","Ansh Sharma"
"519","Bihar","25.0961","85.3131","Residential Area","Anvi Shukla"
"269","Chandigarh","30.7333","76.7794","Agricultural Area","Aria Verma"
"517","Chhattisgarh","21.2787","81.8661","Residential Area","Arihant Agarwal"
"456","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Non-Agricultural","Ariya Batra"
"876","Delhi","28.7041","77.1025","Agricultural Area","Arnav Chopra"
"566","Goa","15.2993","74.124","Agricultural Area","Arya Das"
"689","Gujarat","22.2587","71.1924","Agricultural Area","Avyukt Gupta"
"468","Haryana","29.0588","76.0856","Residential Area","Bhavya Jain"
"860","Himachal Pradesh","31.1048","77.1734","Non-Agricultural","Chahat Kapoor"
"257","Jammu and Kashmir","33.7782","76.5762","Residential Area","Daksh Khan"
"885","Jharkhand","23.6102","85.2799","Non-Agricultural","Darsh Mehta"
"876","Karnataka","15.3173","75.7139","Agricultural Area","Dev Patel"
"635","Kerala","10.8505","76.2711","Residential Area","Dhriti Rai"
"971","Ladakh","34.2996","78.2932","Non-Agricultural","Divit Reddy"
"855","Madhya Pradesh","22.9734","78.6569","Non-Agricultural","Eesha Sharma"
"748","Maharashtra","19.7515","75.7139","Non-Agricultural","Ekansh Singh"
"264","Manipur","24.6637","93.9063","Non-Agricultural","Falaq Verma"
"237","Meghalaya","25.467","91.3662","Agricultural Area","Garima Yadav"
"609","Mizoram","23.1645","92.9376","Agricultural Area","Gauri Agarwal"
"852","Nagaland","26.1584","94.5624","Non-Agricultural","Himanshi Bhatia"
"658","Odisha","20.9517","85.0985","Residential Area","Inaaya Chopra"
"459","Puducherry","11.9416","79.8083","Residential Area","Ishan Das"
"411","Punjab","31.1471","75.3412","Non-Agricultural","Ishita Gupta"
"561","Rajasthan","27.0238","74.2179","Agricultural Area","Ivaan Jain"
"857","Sikkim","27.533","88.5122","Agricultural Area","Jai Kapoor"
"454","Tamil Nadu","11.1271","78.6569","Residential Area","Kaavya Kumar"
"384","Telangana","18.1124","79.0193","Agricultural Area","Kavya Malhotra"
"197","Tripura","23.9408","91.9882","Residential Area","Kiara Mehta"
"142","Uttar Pradesh","26.8467","80.9462","Non-Agricultural","Krisha Nair"
"763","Uttarakhand","30.0668","79.0193","Non-Agricultural","Laksh Patel"
"826","Andaman and Nicobar Islands","11.7401","92.6586","Agricultural Area","Lisha Prasad"
"457","Andhra Pradesh","15.9129","79.74","Agricultural Area","Maanvi Raj"
"592","Arunachal Pradesh","28.218","94.7278","Non-Agricultural","Maitreyi Shah"
"931","Assam","26.2006","92.9376","Residential Area","Manan Sharma"
"223","Bihar","25.0961","85.3131","Residential Area","Myra Singh"
"659","Chandigarh","30.7333","76.7794","Non-Agricultural","Naisha Verma"
"714","Chhattisgarh","21.2787","81.8661","Agricultural Area","Navya Yadav"
"567","Dadra and Nagar Haveli and Daman and Diu","20.1809","73.0169","Non-Agricultural","Neev Zakaria"
"649","Delhi","28.7041","77.1025","Agricultural Area","Niharika Ahluwalia"
"511","Goa","15.2993","74.124","Residential Area","Ojas Balakrishnan"
"901","Gujarat","22.2587","71.1924","Non-Agricultural","Pihu Chandra"
"392","Haryana","29.0588","76.0856","Residential Area","Pranav Das"
"134","Himachal Pradesh","31.1048","77.1734","Agricultural Area","Prisha Gupta"
"545","Jammu and Kashmir","33.7782","76.5762","Non-Agricultural","Rahul Jain"
"398","Jharkhand","23.6102","85.2799","Residential Area","Ranveer Kapoor"
"593","Karnataka","15.3173","75.7139","Residential Area","Reyansh Kumar"
"794","Kerala","10.8505","76.2711","Non-Agricultural","Ria Mehta"
"733","Ladakh","34.2996","78.2932","Residential Area","Rishabh Nair"
"974","Madhya Pradesh","22.9734","78.6569","Residential Area","Rudra Patel"
"263","Maharashtra","19.7515","75.7139","Residential Area","Saachi Raj"
"436","Manipur","24.6637","93.9063","Residential Area","Saisha Shah"
"671","Meghalaya","25.467","91.3662","Residential Area","Samaira Singh"
"684","Mizoram","23.1645","92.9376","Residential Area","Samridhi Trivedi"
"434","Nagaland","26.1584","94.5624","Non-Agricultural","Sanaya Vasudevan"
"870","Odisha","20.9517","85.0985","Residential Area","Sarthak Yadav"
"470","Puducherry","11.9416","79.8083","Non-Agricultural","Savi Yadav"
"336","Punjab","31.1471","75.3412","Non-Agricultural","Shiv Chauhan"
"330","Rajasthan","27.0238","74.2179","Agricultural Area","Shloka Chopra"
"479","Sikkim","27.533","88.5122","Non-Agricultural","Suhani Deol"
"835","Tamil Nadu","11.1271","78.6569","Non-Agricultural","Swara Diwan"
"245","Telangana","18.1124","79.0193","Residential Area","Tanvi Gupta"
"500","Tripura","23.9408","91.9882","Residential Area","Trisha Jain"
"474","Uttar Pradesh","26.8467","80.9462","Non-Agricultural","Uday Kapoor"
